LastUpdate;Country;Category;Indicator (text in app);Cod.Category;Cod.Indicator;value;comment
31-07-20;PRT;Services;Are non-essential shops open?;3;1;Y;"Provided that hygiene and social distancing measures are respected. Facial masks and a maximum presence of 5 people/100 m² are required. The reopening comprises: commercial centres with a floor area up to 200 m²; bookshops and car businesses, regardless of floor area, shops (or only some areas of the shops) with a floor area up to 400 m² and that have a direct exit door to the street."
31-07-20;PRT;Services;Are tourism accommodations open?;3;2;Y;"With the adoption of the ""Clean & Safe"" seal which allows the identification of establishments and services that have implemented enhanced hygiene and safety measures.<br><br><b><a href=""https://www.juntosvoltamosja.pt/"">Juntos voltamos já (Together we’ll be back soon)</a></b><br>Buy a voucher now for a hotel, bar, café or other participating horeca outlet of your choice. Spend it up to six months from the moment of the purchase<br>Guarantee: Yes<br><br><b><a href=""https://www.cascais.pt/sub-area/compre-agora-ganhe-depois"">Compre agora, Ganhe depos (Buy now, Gain later</a></b><br>App where tourism companies, commerce shops and others can sell vouchers which can be used once restrictive covid measures are lifted.<br>Guarantee: No<br><br><b><a href=""https://tinyurl.com/y7x7mkny "">Rebook</a></b><br><br>Customers who had their domestic travel plans cancelled due to Coronavirus could be eligible for a reward when rebooking a stay at the same cancelled property via Booking.com. Rebookings must be made before 31/12/2020 and stays completed before 30/04/2021. The full amount paid goes directly to the accommodation provider.  Please refer to terms and conditions as some exclusions apply. <br><br>Guarantee: No
"
31-07-20;PRT;Services;Are restaurants open?;3;3;Y;"Provided that hygiene and social distancing measures are respected. No customers can be admitted after midnight. Closing time: 1:00 am. No alcoholic drinks can be served after 8:00 pm, except for accompanying meals. Separation barriers have to be installed between customers who are face to face and the distance between tables must be at least 1.5 metres. Otherwise, only restaurants with a maximum occupancy of 50% can open.<br><br><b><a href=""https://www.juntosvoltamosja.pt/"">Juntos voltamos já (Together we’ll be back soon)</a></b><br>Buy a voucher now for a hotel, bar, café or other participating horeca outlet of your choice. Spend it up to six months from the moment of the purchase<br>Guarantee: Yes<br><br><b><a href=""https://www.cascais.pt/sub-area/compre-agora-ganhe-depois"">Compre agora, Ganhe depos (Buy now, Gain later</a></b><br>App where tourism companies, commerce shops and others can sell vouchers which can be used once restrictive covid measures are lifted.<br>Guarantee: No"
31-07-20;PRT;Services;Are bars & cafés open?;3;4;Y;"Bars are still closed, while cafés are open, provided that hygiene and social distancing measures are respected. No customers can be admitted after midnight. Closing time: 1:00 am. No alcoholic drinks can be served after 8:00 pm, except for accompanying meals. Separation barriers have to be installed between customers who are face to face and the distance between tables must be at least of 1.5 metres. Otherwise, only bars and cafès with a maximum occupancy of 50% can open.<br><br><b><a href=""https://www.juntosvoltamosja.pt/"">Juntos voltamos já (Together we’ll be back soon)</a></b><br>Buy a voucher now for a hotel, bar, café or other participating horeca outlet of your choice. Spend it up to six months from the moment of the purchase<br>Guarantee: Yes<br><br><b><a href=""https://preserve.pt "">Preserve</a></b><br>Buy a voucher to use in the future.<br>Guarantee: Yes 
<br><br><b><a href=""https://www.cascais.pt/sub-area/compre-agora-ganhe-depois"">Compre agora, Ganhe depos (Buy now, Gain later</a></b><br>App where tourism companies, commerce shops and others can sell vouchers which can be used once restrictive covid measures are lifted.<br>Guarantee: No"
31-07-20;PRT;Services;Are beaches and tourist areas openly accessible?;3;5;Y;A reduction of the maximum occupancy is in place. Monitoring of the occupancy status will be performed through a mobile app. Distancing of 1.5 metres between groups of people, and 3 metres between sun umbrellas, is required. The practice of sport activities with 2 or more people is not allowed, except for nautical activities, surf lessons and similar sports. Access to the beaches may be banned if the rules are not respected. Facial masks are mandatory indoors. 
31-07-20;PRT;Services;Are museums & heritage sites open?;3;6;Y;"Provided that social distancing and circulation measures are respected and tickets are sold online. Facial masks are mandatory.<br><br><b><a href=""https://www.juntosvoltamosja.pt/"">Juntos voltamos já (Together we’ll be back soon)</a></b><br>Buy a voucher now for a hotel, bar, café or other participating horeca outlet of your choice. Spend it up to six months from the moment of the purchase<br>Guarantee: Yes<br><br><b><a href=""https://preserve.pt "">Preserve</a></b><br>Buy a voucher to use in the future.<br>Guarantee: Yes 
<br><br><b><a href=""https://www.cascais.pt/sub-area/compre-agora-ganhe-depois"">Compre agora, Ganhe depos (Buy now, Gain later</a></b><br>App where tourism companies, commerce shops and others can sell vouchers which can be used once restrictive covid measures are lifted.<br>Guarantee: No"
31-07-20;PRT;Services;Are personal care services available?;3;7;Y;Contact profession (e.g. hairdressers) must work by appointment, wear a facial covering (both staff and customers) and respect social distancing between customers. Spas and health centres are closed.
31-07-20;PRT;Services;Are places of worship accessible?;3;8;Y;With capacity reduction and physical distance measures. Facial masks are mandatory. 
31-07-20;PRT;Services;Are arrangements for “closed door” (i.e. organised coach tours without intermediate pickup) tourism packages available?;3;9;;
31-07-20;PRT;Health & Safety;Are there any risk areas under lockdown in this country?;4;1;WL;"From 1/7/2020 to 14/7/2020 those living in some areas of the Lisbon Metropolitan Area will be allowed to leave home only to buy essential goods such as food or medications, and to travel to and from work. In the 19 designated areas, gatherings are limited to 5 people maximum. The list of affected areas is the following:<br>Borough of Amadora – every parish<br>Borough of Odivelas – every parish<br>Borough of Sintra – parishes of Queluz-Belas; Massamá-Monte Abraão; Agualva-Mira Sintra; Algueirão-Mem Martins; Rio de Moura; Cacém-São Marcos<br>Borough of Loures – parishes of Camarate; Unhos; Apelação/ Sacavém-Prior Velho<br>Borough of Lisbon – parish of Santa-Clara."
31-07-20;PRT;Health & Safety;Is a mask required in public?;4;2;;The use of face masks is mandatory in public transport and services, shops and supermarkets, in enclosed spaces or outdoor gatherings. The enclosed spaces will have a maximum capacity limit of 5 people/100 m².
31-07-20;PRT;Health & Safety;Is physical distancing required?;4;3;;In public places, physical distance of 2 metres is required. For those practicing sport the minimum distancing is 3 metres.
31-07-20;PRT;Health & Safety;Health protocols for tourism services and tourists;4;4;;Protocols are currently active for the following sectors: Accomodations, tour operators with and without facilities, travel agencies with and without facilities. 
31-07-20;PRT;Health & Safety;Safety measures for public transportation;4;5;;It is mandatory to respect a maximum capacity of 2/3 and to use facial masks, both for staff and for users. A physical distance of 2 metres is mandatory, together with hygiene measures. In taxis/TVDE, the front seats must be used only by the driver, and passenger occupancy cannot exceed 2/3 of the remaining space. Public transport has to be avoided if alternatives are available.
31-07-20;PRT;Health & Safety;Other measures;4;6;;
31-07-20;PRT;Health & Safety;Recommended contact tracing app;4;7;;
31-07-20;PRT;Health & Safety;Gatherings;4;8;;People can meet up in groups up to a maximum of 20 people (unless they belong to the same household). In the Metropolitan Area of Lisbon (AML) the limit of 10 people continues to apply. Regarding events and other celebrations, groups of a maximum of 20 people are allowed.
15-06-20;ROU;Info;National information;1;1;;PLEASE DO NOT FILL THIS FIELD
15-06-20;ROU;Info;Regional information;1;2;;"<a href=""http://www.pmb.ro/"">Bucureşti - Ilfov</a><br><a href=""http://www.adrcentru.ro/categorii/turism/ "">Centru</a><br><a href=""https://www.adrnordest.ro/index.php?page=DISCOVER_TOURISM"">Nord-Est</a><br><a href=""https://www.nord-vest.ro/regiunea/"">Nord-Vest</a><br><a href=""https://www.adrmuntenia.ro/turism/static/11"">Sud - Muntenia</a><br><a href=""http://www.adrse.ro/Regiunea/Turism_Patrimoniu.aspx"">Sud-Est</a><br><a href=""https://www.adroltenia.ro/"">Sud-Vest Oltenia</a><br><a href=""https://adrvest.ro/"">Vest</a><br>"
15-06-20;ROU;Info;EU initiatives;1;3;;PLEASE DO NOT FILL THIS FIELD
15-06-20;ROU;Info;Voucher schemes;3;10;;
15-06-20;ROU;Info;National website with COVID-related information for TOURISM;1;5;;"<a href=""http://romaniatourism.com/"">Tourism in Romania</a>"
15-06-20;ROU;Info;National website with COVID-related inofrmation for TRANSPORT;1;6;;
15-06-20;ROU;Info;National website about COVID situation;1;7;;"<a href=""http://www.ms.ro/"">Info on Covid-19</a>"
15-06-20;ROU;Info;National Helpline for COVID;1;8;;+40 800 800 358
15-06-20;ROU;Info;Restrictions on the provision of tourist services at national or sub-national/regional level;1;9;;
15-06-20;ROU;Info;Useful Info for tourists;1;10;;"Before starting your journey, please check visa requirements for your destination at: <a href=""https://ec.europa.eu/home-affairs/what-we-do/policies/borders-and-visas/visa-policy/schengen_visa_en"">The Schengen visa</a>"
15-06-20;ROU;Travel;May I freely move within this country?;2;1;Y;
15-06-20;ROU;Travel;From within the EU/EEA, may I enter or exit this country for tourism? ;2;2;WL;Starting from 15th of June, the people coming from Austria, Bulgaria, the Czech Republic, Cyprus, Croatia, Switzerland, Germany, Greece, Island, Latvia, Liechtenstein, Lithuania, Malta, Norway, Slovakia, Slovenia and Hungary they don't need to isolate themselves for 14 days if they are asymptomatic. For people coming from other countries, the 14-days quarantine/ self-isolation measures are maintained. Flights to the following countries remain suspended: IT, ES, DE, FR, AT, BE, CH, USA, UK, NL, Turkey, Iran.
15-06-20;ROU;Travel;May I transit this country?;2;3;WL;Starting from 15th of June, the people coming from Austria, Bulgaria, the Czech Republic, Cyprus, Croatia, Switzerland, Germany, Greece, Island, Latvia, Liechtenstein, Lithuania, Malta, Norway, Slovakia, Slovenia and Hungary they don't need to isolate themselves for 14 days if they are asymptomatic. For people coming from other countries, the 14-days quarantine/ self-isolation measures are maintained.
15-06-20;ROU;Travel;May I enter this country by car/motorbike/camper?;2;4;WL;Starting from 15th of June, the people coming from Austria, Bulgaria, the Czech Republic, Cyprus, Croatia, Switzerland, Germany, Greece, Island, Latvia, Liechtenstein, Lithuania, Malta, Norway, Slovakia, Slovenia and Hungary they don't need to isolate themselves for 14 days if they are asymptomatic. For people coming from other countries, the 14-days quarantine/ self-isolation measures are maintained.
15-06-20;ROU;Travel;May I enter this country by train?;2;5;WL;Starting from 15th of June, the people coming from Austria, Bulgaria, the Czech Republic, Cyprus, Croatia, Switzerland, Germany, Greece, Island, Latvia, Liechtenstein, Lithuania, Malta, Norway, Slovakia, Slovenia and Hungary they don't need to isolate themselves for 14 days if they are asymptomatic. For people coming from other countries, the 14-days quarantine/ self-isolation measures are maintained.
15-06-20;ROU;Travel;May I enter this country by bus or coach?;2;6;WL;Starting from 15th of June, the people coming from Austria, Bulgaria, the Czech Republic, Cyprus, Croatia, Switzerland, Germany, Greece, Island, Latvia, Liechtenstein, Lithuania, Malta, Norway, Slovakia, Slovenia and Hungary they don't need to isolate themselves for 14 days if they are asymptomatic. For people coming from other countries, the 14-days quarantine/ self-isolation measures are maintained.
15-06-20;ROU;Travel;May I enter this country by sea transport?;2;7;WL;Starting from 15th of June, the people coming from Austria, Bulgaria, the Czech Republic, Cyprus, Croatia, Switzerland, Germany, Greece, Island, Latvia, Liechtenstein, Lithuania, Malta, Norway, Slovakia, Slovenia and Hungary they don't need to isolate themselves for 14 days if they are asymptomatic. For people coming from other countries, the 14-days quarantine/ self-isolation measures are maintained.
